column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,netherlands,norway,new_zealand,sweden,us,column_u,oecd_19
1977:Q4,19.0950600661531,29.6480471347219,26.0881842996756,40.2143446276223,36.6722182575273,27.1473014925836,11.0592128138995,16.7069931734483,22.8703255142236,13.0404380689047,11.4772419662357,10.7061668143174,49.1546402161981,4.62924688184336,40.5123247250662,15.8338398639318,13.6240582177192,19.1556228840289,22.8896588785286,,25.3318048415712
1978:Q1,19.7725134637338,30.2396057785034,27.2129901735521,40.5658801164456,37.1372369820652,27.8547761943706,11.6670983501712,17.1634103607483,23.8475662156729,13.3268294875102,11.9510603164225,10.9786922420247,50.2382445794863,5.01511644233959,41.1688054498336,16.3289359573058,14.1335069036921,19.7248503359666,23.3128608991814,,25.9045376300619
1978:Q2,19.9114523989847,30.6701452655695,27.5146260910256,40.9545419210993,37.6910641763428,28.4684168444791,12.196131021849,17.6961045830977,24.3460966424244,13.9843375685525,12.3733398932644,11.4413242855529,51.1847916922173,5.38062315466696,41.8265618609982,16.6951781988955,15.443284748034,20.2314663626687,23.9637742450891,,26.5187762647666
1978:Q3,20.8120108940918,31.1262316515078,27.9850310027457,41.3585133106507,38.3338714630551,29.0878434425812,12.6993166661785,18.2564089929525,25.051018263663,14.6298038906596,12.8196542764008,11.9510543137204,51.9952735585393,5.72569548817629,42.4039178943633,16.9915274964864,16.6801723000347,20.6790416285012,24.4687610976616,,27.0975008673786
1978:Q4,21.2213984478044,31.5764320851393,28.8769896336887,41.7873580482311,39.0726703539278,29.6603350325608,13.1749962486372,18.8827895318439,25.9720234731924,15.031611398897,13.258434714414,12.5184218211221,52.6624386977579,6.07174870551545,43.0350556253814,17.2478222927119,17.8683806353546,21.0311572946908,25.0110997173057,,27.685182566188
1979:Q1,22.2239682569314,31.8812797038732,29.4251946224652,42.1719600142569,39.9083615877695,30.2805841815377,13.5619482642438,19.5431495918257,26.5773261668983,15.5951348801202,13.7503965884655,13.1158566141228,53.1854984661967,6.41868472006208,44.0525553354339,17.0549750974358,19.0040598444703,21.3049798370334,25.6463815994202,,28.2929251287752
1979:Q2,22.5533041480988,32.4215253406523,30.8421322600263,42.6621548272441,40.6724360659931,30.8625168218005,14.0192586982948,20.2457977235637,26.9895905805443,16.1806420239543,14.2022445740566,13.7935466060801,53.8294173341,6.72341708958954,44.3707701246383,17.3430978055908,19.9427849097782,21.7305673185108,26.0513746416175,,28.8223994400954
1979:Q3,22.8381461316999,33.0825206253102,31.1954493312243,43.1759998240785,41.3665504986822,31.462269330779,14.473399080549,20.9620844761801,27.7375602822863,17.3138875656813,14.6838055907536,14.5302059632112,54.5919363652354,6.98660331720159,44.3293860670656,17.7138637066096,20.7871741759483,22.3071102769393,26.7277650963587,,29.4852035351225
1979:Q4,23.4985947729654,33.8143428714647,32.3342414030256,43.7276574411854,42.0076235120223,32.019930078247,14.9189436148491,21.7351148196475,28.5577476785012,18.9303783135837,15.1625156495156,15.3391671081031,55.4502523353597,7.18782508467877,44.1220025584226,18.1835100205149,21.5523240241257,23.040348562556,27.4516333028908,,30.2485761723603
1980:Q1,24.1935605441324,35.1305049139003,33.1548957672632,44.2332040066694,43.1698396397401,32.5936338893519,15.3002878808375,22.6561533813305,29.4135959226361,18.9089400748964,15.4727839490224,16.2208463209088,55.3377120434041,7.32894414043364,42.1021571471473,18.8110851886847,21.7707401995715,23.9374540531456,28.2296190928462,,30.8151896093407
1980:Q2,25.1559166715547,35.8969112593103,34.1418173439122,44.8733134903517,43.2367060664892,33.2122700178664,15.7711599502524,23.4370587306024,30.3390260500377,19.682799212667,16.0692795800489,17.1367022780111,58.1609707823943,7.57667671721297,41.8841072355147,19.4253171646966,22.4597613170297,24.6986169822913,28.4061105413537,,31.5188971525849
1980:Q3,25.4946604028118,36.6521754376361,34.9326206255687,45.5499640622725,43.5078790322593,33.8884878198837,16.2632058531587,24.1604043706387,31.3532420438644,20.3511216913332,16.793641134602,18.0890424981098,58.6657510197878,7.92968201153327,41.8052291931504,20.0836999193236,23.2707988943943,25.4200959665696,29.2469003413214,,32.2080359452814
1980:Q4,26.3596035658708,37.3339237069348,36.0679892380928,46.2809033377457,44.0648612122952,34.5622399865798,16.7680470572195,24.8697027874664,32.2546945104166,20.8725620726139,17.6082353099922,19.0956504383152,58.8718619408814,8.38970545415617,42.0825639471253,20.7992999021228,24.2289897792884,26.0516969683051,30.4806812518524,,33.0658865270285
1981:Q1,26.735507974588,38.014387678845,37.8619602292132,47.1789400047512,44.9019032210746,35.0795172085086,17.3024915988689,25.2649044530279,33.3616309542375,21.4369628001316,19.2090575822818,20.3187231292988,59.9041303809843,8.95518707767681,42.9072878310773,21.757115360963,25.7558971375892,26.6303313535088,31.060622329112,,33.8445256930877
1981:Q2,27.6969699378087,38.5990394452545,39.0317157045974,47.9479322500196,45.526458329598,37.2210974875677,17.8591541972842,26.0116578886891,34.8190037285032,21.5719171037118,19.9781971736074,21.3236007694757,61.9576139505382,9.43613223192888,43.4481314985799,22.4911666191768,26.6425967434945,27.1773159827969,31.4765815803336,,34.6321809400371
1981:Q3,28.3877066971388,39.1684367497555,39.9338615249533,48.6883799097984,45.9425188989038,39.1402789222502,18.4433586116045,26.8122818664172,36.0689989893648,21.8770040868996,20.6313630117012,22.2773451427018,62.0439044435354,9.8339888623459,43.8788917353944,23.1877595768585,27.4383310088071,27.692727601455,32.5929066347931,,35.4149809842282
1981:Q4,29.1999634526657,39.6693618437137,41.0847666924001,49.4201581710188,46.2023092202105,40.7938449312614,19.0405183646147,27.6955099406984,37.0712604465982,22.7221954472131,21.1209095333768,23.1914368521491,63.1374193146567,10.1713443946346,44.4328328395968,23.856445282437,28.171537879529,28.1507691233609,33.0416218320753,,36.0647624692241
1982:Q1,29.6633000202294,40.0495401030713,42.4576782915844,50.2896738309798,46.3086129084485,42.4295895674267,19.7934453696877,28.7788166976545,38.5112817662234,22.953601474859,21.2238010447814,23.8595444886083,62.9385651600406,10.4487661600739,45.0156822382388,24.4165359059632,28.8147709887913,28.547245093156,33.4000936500659,,36.4791590670903
1982:Q2,30.8845073688063,40.5088818779851,42.9532472828105,50.9231804653578,46.4384205709253,43.4923085778081,20.4007686130553,29.7272562918747,39.7415420106136,23.6760226168877,21.5720193155183,24.7651782821759,64.0710214143959,10.7274151546421,45.4725858468072,25.0408251046093,29.2779568868963,29.039539625594,33.8510659903987,,37.1051185093729
1982:Q3,31.3377233951834,40.9943790630751,43.3360432533121,51.4527621634913,46.5914999714662,44.360809579625,21.0003995480443,30.6513699386803,40.2570064955476,23.641264063635,21.9489290082314,25.7115999418503,65.2618865630943,11.0057671306678,45.6914549323641,25.6556897458742,29.6487894709592,29.6181960541845,34.4348508766302,,37.6781395289194
1982:Q4,31.8430114037404,41.4634621377866,43.2431224985256,51.901663578196,46.7097816414619,44.9785615708132,21.5704875574139,31.5816641248302,40.4396990428679,24.2048473088609,22.2944792461605,26.7127060228667,65.9684838169304,11.2636826450123,45.8790037676026,26.264444579861,29.9293332395185,30.2761317641583,34.8305318718825,,38.1113310784934
1983:Q1,32.4270171672893,41.9950257914264,42.8677236264397,51.9319955780613,46.7936000806663,44.587620285782,22.229257738456,32.5977196951865,42.0361982632463,24.4644594253797,22.6361607311893,27.8973669242587,65.0996656820944,11.5007381466019,45.1646560320471,26.7937967523358,29.4891130839002,31.0278220404111,35.3170814356855,,38.4239486333903
1983:Q2,31.981659865178,42.4758575636209,43.3677461953896,52.3341526057322,47.0157635132561,45.0271593835268,22.7515133187315,33.4748230204216,42.5499458270879,25.1776946988237,23.0115213988774,28.8965797407215,66.9603175159854,11.7853641260234,45.3474363794075,27.4138097553072,29.8024247095824,31.7511364533071,35.8081079013349,,39.0770310716995
1983:Q3,34.4233003807835,42.9684237155347,45.8771859532808,52.7513397344154,47.3745331677655,45.6734653812458,23.2520148002389,34.2659275989411,43.15708823674,25.5192700002699,23.4530041184709,29.8461857965774,67.6916800148098,12.1158793016338,45.5428774942246,28.0333398157465,30.3273053330378,32.4513375483523,36.7199372597954,,39.892239382018
1983:Q4,34.3825297018552,43.4578362961576,45.6500221308628,53.2086208017283,47.881525781821,46.4656850224391,23.6953027655372,35.0255153972116,43.899354828304,25.8972721720829,23.8898049533019,30.7526930408637,67.4637264786397,12.4980273727202,45.8935709338725,28.67140772632,31.0449983567571,33.1378347281513,37.6205231909276,,40.4514760009615
1984:Q1,35.2597257566992,43.931789191754,45.8096085598392,53.6946465249468,48.5351444000488,48.4178317192467,24.0236450135621,35.4972982698854,44.7722564336382,26.5790788982418,24.5851427471116,31.5166009847941,68.0612591078881,12.929940772642,46.374445763823,29.3863137538452,31.9660267332169,33.783936886777,38.6948688729166,,41.2585941426364
1984:Q2,36.2884418610678,44.4574422261362,47.6851287932616,54.2095684779252,49.1013278349824,49.1042063583917,24.4583255618359,36.2069432586071,44.8802306648943,26.8968145662274,25.0308026877496,32.3925875288095,68.7350388782781,13.3107194187821,46.8531797211806,30.0111217302982,32.9995911340903,34.4961098951147,39.6457255098218,,42.0166827996272
1984:Q3,36.4229826533269,44.990747266561,48.1558267318035,54.7224391864834,49.5784859458357,49.6757429260727,24.9357643105889,36.923612937268,45.7349636911767,27.5045450581877,25.4876503541963,33.292277214496,68.9486214160431,13.6424879633042,47.2848437855276,30.6191122782535,34.2245638890707,35.274258198344,40.4689606885652,,42.6505677737219
1984:Q4,36.8705921100286,45.5419879733982,49.3242537057761,55.2608052987873,49.9907708370768,50.0755797048613,25.4067800505264,37.6640825319041,45.9490238635865,28.5522335135041,25.8884164427503,34.220690042812,71.6110627347492,13.9129524531817,47.7629986706895,31.2163360530971,35.635528765027,36.1467506376488,40.9832836900249,,43.4822940888279
1985:Q1,37.844220867423,46.0745828169097,50.1213659420868,55.81033319208,50.3386066566936,49.6193129018689,25.840354589401,38.4841743471687,47.0180889196132,28.610083732849,26.0715952215281,35.3102952296913,70.4430158199676,14.1238115720207,48.3113381169795,31.6394806514652,37.9104537404175,37.0621057999628,41.2282125702839,,43.7087509047382
1985:Q2,38.2796994948226,46.7012718857843,50.7836948623855,56.3824935129861,50.7274145807258,49.9542384922422,26.4189505758835,39.2198746086966,47.5864327575851,29.8133755391544,26.5432953083196,36.1999584923019,71.2435989762826,14.4464100389165,48.769629303751,32.2499374700325,39.38057518886,37.9617525819779,42.2571063155191,,44.5329763795091
1985:Q3,38.949937718183,47.3352191147154,51.1761912333064,56.9410352653057,51.1569105907745,50.5021572455262,27.1030216436966,39.923777587548,48.8932732529796,30.1948601568172,27.127443482013,37.026620452218,73.2468512244336,14.8785071672193,49.1616288335848,32.9069914669348,40.806029523277,38.8337341748042,42.1519612131315,,45.0409038996222
1985:Q4,39.8262639935368,48.0094110809973,52.1219030322516,57.5098699419763,51.6197251223134,51.2164404351279,27.8324798465995,40.6081916287199,49.5217012138109,30.7823360239461,27.7724992309102,37.80554351998,73.9089754232056,15.4089678153492,49.5350526624039,33.6001492711683,42.1975433849625,39.7014380416703,42.7984321578171,,45.69165792136
1986:Q1,40.373084020672,49.0805332655105,52.8332738263475,57.9894043983058,52.1146352173502,53.0440531935174,29.0405638264565,41.0148646016784,50.045874946747,31.3056233137983,29.0517387323888,38.2856891644494,73.5153227500606,16.0362921713851,49.880294625391,34.4696265886356,42.686951252831,40.5902346920281,43.4079526911263,,46.1872033276387
1986:Q2,40.619827668384,49.6923936287004,53.046328936225,58.6127202602617,52.5886494322777,53.7184333164766,29.8046197881778,41.735823852996,50.3437541142966,32.5600721095363,29.6858538368797,39.024688666455,73.7095375094802,16.6489179768556,50.1387297690384,35.1785466756145,44.2067730363158,41.3795480655883,43.8075286871703,,46.6608084725802
1986:Q3,41.8607003848545,50.1469634963152,53.1493960985729,59.2523165534858,53.0418229417328,54.2751937672437,30.5592003213283,42.5406184870024,50.6827833406499,32.5900417064455,30.2310894357288,39.7730482232263,73.793972839594,17.2467861322821,50.3251255959643,35.8780012119768,45.9894972062303,42.0891198321536,44.2339593055214,,47.0687591203211
1986:Q4,42.4370342779119,50.4903534413092,54.1299076973885,59.9194139155931,53.4640242715571,54.679220133643,31.2406543010201,43.402211167415,51.2424878690559,33.0719799921016,30.6604622761418,40.5365344982705,73.471497815099,17.8368995233975,50.4785289571051,36.5499167432007,47.9311025094075,42.6938145261875,44.4569937972073,,47.393754415871
1987:Q1,42.4830728682709,50.1878619696801,55.1433581321816,60.5988061312384,53.854054114192,54.2675689503975,31.8348813542644,44.5839607147934,51.1771403692013,33.0132428884437,30.5609470571601,41.2418626244813,73.4732410565573,18.4200520608975,50.3048463984999,37.1718330828624,51.5906852992972,43.1936236113777,45.1666495393166,,47.8512378074275
1987:Q2,43.556155463015,50.5055237794403,55.5612092899233,61.3544005082118,54.3249935036529,54.6251213174193,32.5034006367733,45.455443054501,52.2696107070376,33.9619293517204,30.9742974142561,42.063947583975,74.4499385562176,19.0648751542849,50.389916678904,37.8147489346028,53.4317290807175,43.7675813092748,44.9403578860012,,48.2145689853109
1987:Q3,45.2464897289659,50.858335676247,56.5494073161819,62.141384944894,54.8765301370785,55.1412796623343,33.2230738607288,46.3071955445863,52.5410636911976,34.4475962084026,31.4721552796917,42.926621094729,75.2147990016449,19.7714486125564,50.5010770696328,38.4435196010162,54.9625497650054,44.4017037520241,46.0932902459604,,49.0845713748478
1987:Q4,44.8380425094014,51.2986088187106,57.4736067920623,62.9552437294928,55.4975234333266,55.801379674927,33.9310121219789,47.1227221516362,53.1449609007462,35.0048158918257,32.0488732827461,43.8394678042801,75.7168272739071,20.5478300208028,50.6527609641493,39.0854293394153,56.150913885846,45.0613245237099,47.0373303731406,,49.8241477346738
1988:Q1,46.095181033976,51.6458625011008,58.1752148785861,63.8122239285148,56.1906390931717,56.9967347328734,34.6535924697496,47.3187209230381,53.6775905833589,36.3588778320561,33.0493570539104,44.7518080091581,77.2476445870256,21.3928238827262,50.3138143978389,39.7158343428299,56.0188194672299,45.7748357699102,47.9030249841935,,50.7336153222561
1988:Q2,47.1495959185789,52.3022966407934,59.598288810734,64.719879117401,56.8955113010905,57.7709539428144,35.4350911554643,48.2639031368706,54.7763904685684,37.5751931582847,33.6660424903255,45.7524612092859,78.0081941763598,22.1820800177692,50.6639082951976,40.3406921767695,57.0260552696189,46.5328897333444,48.7701162235727,,51.6205062598101
1988:Q3,47.9842268805792,53.0549893915382,61.8324086749261,65.6592587784784,57.6110599060045,58.5523623602646,36.2864195028669,49.3986134613919,55.6316407009239,38.0507043312743,34.2384077674367,46.7838624637462,79.5003773760995,22.9149229267425,51.2019433106629,40.9774987107265,58.1018780162828,47.3056134368833,49.6307343590491,,52.5684703577105
1988:Q4,49.6330274580121,53.9531016561195,63.1478359189066,66.6192222932152,58.3263241167146,59.3496941174837,37.156460219089,50.7170292457364,56.9656581603815,38.8701332436761,34.7775783295215,47.8679121347805,79.3814634641956,23.5853363685947,51.986453972881,41.6126920823509,59.2519685292,48.0761152701446,50.4488449534267,,53.3416044018444
1989:Q1,50.8046801778121,55.130605173773,64.8653967833862,67.6321462501216,59.0403611330501,60.449506049722,38.0630028110969,52.9881065049107,57.7844095005593,39.9023331522582,35.1432672191791,49.0816207428734,81.6589028541506,24.1938879238727,53.0956490451811,42.2111581319919,61.3189886734957,48.8214874341874,51.4948452162921,,54.5180123249102
1989:Q2,52.0021739626366,56.2134428014086,65.215580747552,68.6797960523015,59.8768055175609,61.1053180727328,39.0643780426206,54.3694659016451,58.4251376604388,41.2148290844405,35.6363172901758,50.204236228608,81.7192878763289,24.9119131208184,54.1339693832697,42.861340629863,62.3373341543475,49.8128475426777,51.8475155804124,,55.0954540273956
1989:Q3,53.576955647214,57.3235904663552,65.7428246657787,69.7642050474278,60.8338953636912,61.6227740292144,40.1504505859094,55.6498872032326,59.8761780905801,43.2061567109388,36.1164542099108,51.3003382512054,82.9730522135467,25.7370050769168,55.2047652365614,43.5322425447583,63.0548507652966,51.0798331156849,52.3487550622783,,56.0068403375637
1989:Q4,54.9923575628517,58.500507593269,67.1081082784635,70.8761819716416,61.9278496929388,62.0166900874879,41.287189324494,56.8009692016905,61.3967052695275,43.4240627878567,36.6068111418326,52.401177267862,85.8914319745996,26.6054204827581,56.3834360033354,44.2146681907201,63.4596180790511,52.5906067488247,53.0532667065078,,57.1457199730778
1990:Q1,55.7045177538311,59.8951510284768,68.5531352756454,72.0602765926426,63.1559079830641,61.7098199388062,42.772347073869,57.6861867102353,61.8937962795901,46.3778134829811,37.1274581563258,53.3099844254188,86.246551069683,27.5160745281025,58.3007496946936,44.8799890233536,62.7618277708023,54.3276056827129,53.830219755118,,58.1187527948339
1990:Q2,56.1431566086996,61.0786253958579,67.3298448953515,73.7986218406195,64.2932999593406,62.0810463267478,43.9776706868412,58.6932753036798,62.2625904819149,46.5548638776528,37.6000736260619,54.46040385511,86.9497110905246,28.6719506651632,59.2990991875373,45.5830260480438,63.0028189210517,56.2153954619363,54.6539310643389,,58.8641120562398
1990:Q3,57.3979765152648,62.2086418235481,69.0773742413271,75.3732988778413,65.3436492561417,62.5540658949387,45.1549949906612,59.7099875151606,63.5712657700171,47.2569567591487,38.0450930027638,55.649077582324,89.1112647230097,30.071275562761,59.9359071476641,46.2852920607,63.29485953996,58.2633215618127,55.2639813313217,,59.9175715140036
1990:Q4,56.9218781963351,63.2992822463526,69.5203320608457,76.7392125424854,66.3264229480416,63.1349433294777,46.2936568721196,60.647798225079,63.7595807312639,48.6087475656649,38.4638395372298,56.909021707907,91.9852228380228,31.7819272609084,60.3568368245019,46.9865310124601,63.6474880679165,60.62201676911,55.4702086218751,,60.787778922798
1991:Q1,56.4844485162508,64.3070414935716,69.5126611273485,77.9850317379545,67.2432806886706,64.200598037123,47.597146698775,62.1996275721232,64.8149119053674,49.2308826209906,38.5093366967167,58.6195211763449,92.9094726205629,33.8025749846041,59.0447931448029,47.6629112486463,65.0329640940405,63.3015866653441,55.8731400680418,,61.4965768327738
1991:Q2,56.4706894302036,65.3099862925821,70.3153751020821,79.0160898828739,69.7307760883692,64.840128412981,48.6342157243181,62.9053199878199,65.6302255288052,50.907159237474,38.9483442574205,59.822100052824,92.8596402362532,35.5075959543936,59.4654904089851,48.3941704549543,65.1586062290696,65.4233211255015,56.5262710206377,,62.3750313177798
1991:Q3,57.5006339274969,66.2776731350869,70.4585633663409,79.9347335958176,69.0521484180052,65.4178701794512,49.5830329402763,63.5215006854264,66.0054430483185,53.2475956843058,39.4642223525567,60.8905634054631,95.1449741101087,36.9013215760135,59.9584918108727,49.1031642211637,64.9572884026389,66.988271347012,56.9357720489639,,63.1708779261274
1991:Q4,57.5325194840788,67.1826941320473,69.8707667810634,80.6847835578822,71.7963626975669,65.9218760674406,50.4384953395056,63.8974824720566,66.6658292737947,53.7743194458686,40.0894742798631,61.8608726164264,96.2852159399471,38.0427495549875,60.6765956321545,49.8484929296012,64.5029174844669,68.0653104249675,57.6023177561987,,64.0419323236841
1992:Q1,58.4914015500975,68.1291246575378,69.7481299487828,81.3347922178732,73.1378294110149,66.6147254780914,51.0754150551745,64.2074282662339,67.3148324199247,54.9005737863046,41.1919381595309,62.7693233475408,98.1286789817746,38.9357155817079,62.5745698859992,50.6288301613527,62.2420047646186,68.6340953696907,58.7972471028323,,65.1692190938614
1992:Q2,58.2268137363107,68.9298725810966,70.9733828971997,81.8590032371649,73.1038551816579,66.9447293638197,51.8280686779774,64.2209247629773,68.2963655170187,55.7159136600952,41.7533115800922,63.4523598943743,95.8092363092584,39.8573488920085,63.3512961719132,51.3930183061528,61.7223131870651,69.232387963584,59.5236145388356,,65.4621376434316
1992:Q3,59.5827275910288,69.6684159239988,71.6037542161316,82.3266680473012,73.5981750558573,67.1419768963053,52.5770999217288,64.2133386822838,68.8640061922703,56.0135033523714,42.1689564492997,63.9241211691193,96.3227808888268,40.8086296304269,63.7222045331442,52.1169086813674,61.3955098869045,69.860427910243,60.056066536412,,66.010948135832
1992:Q4,59.8040317084694,70.277236949589,70.9772296691418,82.6859343236329,76.3641170746091,67.1809569439568,53.2961863731691,63.9830548959434,69.1918812988239,56.8978203884772,42.562428843358,64.2152896753256,98.2280807328961,41.6734606905036,63.8703824759016,52.8611505369351,61.3501386765448,70.4034638810314,61.0971513551744,,67.0585591292514
1993:Q1,60.3336812692816,70.5434294992129,72.0682395174796,83.0126107040161,74.9589712798313,66.3568790002254,54.3144531306851,63.7340987236608,69.5684737546259,57.666457602715,41.813954001638,63.4515845692192,97.6096468613659,42.4558581429089,62.4241755143801,53.807030461714,61.6109503226285,70.4952564464966,60.3377576653381,,66.6818793762959
1993:Q2,61.1782550892893,71.1803855225996,72.3658488452629,83.2458064782125,76.1554623401922,66.4409129143235,54.8943406666658,63.2428919488008,70.0434167066526,59.6245835656067,42.2411388519307,63.7317399395652,98.4350331281968,43.5631550216851,62.6485257897626,54.4337513163898,61.9390533911232,69.4014395431568,61.4824458919529,,67.618908532033
1993:Q3,61.1156154143232,71.8892693027311,71.6749396051675,83.4620166888396,77.1380229883604,66.6885037665683,55.4237460411166,62.7973639526466,70.0753687125076,60.4196540754953,42.7816383540142,64.1520556852689,98.760045732202,44.9931638141275,62.9493518348206,54.9359469479938,62.3578444056774,72.0254652392322,61.6693186039156,,67.9835635676079
1993:Q4,62.0417277837133,72.5868532009613,70.9158372714471,83.6183387158107,77.9750683971325,67.0832585239576,55.8342287995848,62.2076685417892,70.0208864347708,61.2597999743058,43.5975306829942,64.7350264589559,98.6155752742728,46.7810962101173,63.4668086973006,55.3381031116267,62.9777470286352,68.0521829278114,62.7370446121326,,68.6128063150518
1994:Q1,63.4243188609347,73.357761233855,71.6781794003149,83.4970534228121,78.8902948151426,67.5529036563505,55.2455183473749,60.3718609456756,70.2904206552217,60.8790734355827,44.9784400857948,65.6296629658918,98.4062086161111,48.9247749508705,64.7039850168291,55.1359972772308,63.7869571299045,71.2236786883775,62.5848600986674,,68.8146396202921
1994:Q2,64.4073177943633,74.2864138290052,71.6317397802171,83.7231065408938,78.1276298072474,68.3342595431179,55.8284581063345,60.1358662761413,70.4635031620668,61.0184830205232,45.8650808882913,66.4671460015368,102.503494298354,50.778267426432,65.5342646806724,55.5353257970694,64.6203020246688,68.7431886755894,63.8482275482643,,69.9692093392902
1994:Q3,63.9112071850438,75.3099154380602,71.9575043974194,84.076985601822,78.875312216113,69.3274846999649,56.7841535720458,60.4476956099408,71.2932720359438,62.3707522865955,46.6236439827292,67.3560454048547,99.8882237656802,52.3444398417477,66.2590540350838,56.0114974732243,65.4462001315671,71.1493071280992,64.6702643251669,,70.3836092678367
1994:Q4,65.0046230233484,76.3655393539394,72.4832976812715,84.5162272999507,80.7594255074114,70.5276499304194,58.0130315290566,61.1757054076636,72.0575662365562,62.578862503804,47.4261010528486,68.3344483795208,100.327961419643,53.6421165742226,66.9904633243961,56.5915845087527,66.3873067847807,73.7332927871546,65.657882066398,,71.3214671372848
1995:Q1,66.0187851487875,78.6274219322802,73.2603561926074,85.864211185536,80.3469364304649,73.0728471030424,60.9676938856008,64.4811212155228,72.6319407419016,64.0887063720006,47.3906656502639,69.5257560851406,100.439856945196,54.6755438115032,67.5768633935333,57.4494810546434,67.4701862857223,73.930559583976,66.3466869869926,,72.0683623094789
1995:Q2,66.2954485114904,79.5742559373184,73.6461860432968,86.2517703453106,81.3556456324705,74.2492400295305,61.8117519844839,65.3482413509705,73.6240361895441,64.691377741051,48.2277359135668,70.6146992130819,101.296455516304,55.9697994003595,68.3919758258479,58.1270149557253,68.4707820279111,72.8585908630925,66.6014460913211,,72.6601307882866
1995:Q3,68.5842096823466,80.1907609674414,73.7816966564214,86.4946476430589,81.5081894414475,75.1847910065748,62.5984790838342,65.9979808753439,74.0774454991219,65.5134178395056,49.1194791075256,71.6761543417518,100.509076603778,57.5263697809402,69.1344910706063,58.8025247002195,69.3929485574272,72.4416245807961,67.2098870671386,,73.1404294486881
