column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,croatia,israel,slovenia,column_z,aggregate_2005_fixed_weights,aggregate_dynamic_weights
1977:Q3,18.0014368458684,29.6353057413307,24.8080937319217,39.8905191924173,36.967891983143,26.550688634664,11.0193648255685,16.8026160097523,22.536937609013,12.5300199470574,11.2815700743268,10.3112544100347,47.061134322346,4.24568797073293,16.035400070836,39.3517508128661,16.240812647478,14.1482387715915,19.1905048652799,22.3498150763815,4.56207716043677,0.000011607565022528,0.00544987012538526,0.000341169947762567,,24.087963977446375,24.883751332638603
1977:Q4,18.6459630982871,30.0919258286494,25.4422286494855,40.2161223937232,37.464584231481,27.197381537154,11.5676287884401,17.2758307651649,23.2937492278652,13.2661583925004,11.7183656362636,10.7215828798432,48.099412238969,4.5438513063249,16.3400946232955,40.0095987457945,16.6879949560799,14.5678531228763,19.6973023568499,22.9982360155674,4.62134668612991,0.0000121488509112907,0.00607487506626613,0.000357182002481605,,24.729262225636806,25.52348963538535
1978:Q1,19.3896437995422,30.6055550044387,26.7253071908119,40.5894211119202,37.9396504806052,27.855423963186,12.2280895876261,17.8030323576114,24.19953970318,13.6669974903535,12.1446451274067,10.9970365353368,49.2627830738365,4.97118806636507,16.7358528966071,40.7223008330312,17.2285768179533,14.9520568748037,20.3003423663135,23.4569856470495,4.91872668206403,0.0000127806756519112,0.0067746098250941,0.00037335920442284,,25.329015122956093,26.13511000717855
1978:Q2,19.5418127296564,31.0828792642386,26.9213000044967,40.9670695983385,38.5054440582935,28.4865660440455,12.7703232588279,18.3630562555241,24.9768229646999,14.3160825412633,12.5929591168403,11.4580686109388,49.9600732972172,5.29548260681131,17.1436293304145,41.3407167135256,17.605292673004,15.4650578466945,20.7984813038625,24.0865692046791,4.43987359803381,0.0000133902538513946,0.00758927315027074,0.000391576746789168,,25.893021951515667,26.701343841239993
1978:Q3,20.4324882443232,31.5620802990205,27.3345214005511,41.3667233186981,39.1621402954431,29.1066659264311,13.2898883316241,18.9586477734405,25.7957440297691,14.9470113216386,13.0491024553572,11.9713463255453,50.7585664860189,5.61398542529472,17.4253399713261,41.9253886666316,17.9175981297032,16.0447812440482,21.2791220333748,24.5884029583254,4.93971158489495,0.0000140252398483432,0.00856001489559425,0.000411547294965737,,26.46256250229632,27.284699906345537
1978:Q4,20.7270000175354,32.0441515449919,28.1200954448844,41.7880486240004,39.9169021994777,29.7156640144203,13.7865939562003,19.6013156373348,26.5733612437812,15.409384013096,13.5126758001154,12.53592487238,51.4558743303238,5.92742642602827,17.7297411585101,42.4811149076518,18.1796707634276,16.6941930151197,21.7283187480281,25.1004389239226,5.00431841287908,0.0000146865002426638,0.00972958286529138,0.000433447316361397,,27.01520395259883,27.853213437689444
1979:Q1,21.4590602838903,32.2764266191246,28.5913972374141,42.1978024901031,40.770649971208,30.2824077871473,14.206556035148,20.2938986487999,27.1108105748391,16.0668777562675,13.9724183287837,13.1380691464857,52.1430726765467,6.27145077476623,18.0692704853021,43.6185462548108,17.9931832859056,17.5589263321439,21.9063070265896,25.7692981649698,5.47125813075941,0.000015360042157628,0.0111446656817278,0.000463561033145948,,27.64201306985866,28.523037372271578
1979:Q2,21.7311739614156,32.8596839000771,29.9882461460841,42.6745723591221,41.5512335848719,30.8814912338742,14.6785992892914,21.0126932753336,27.5823496916926,16.6609122054737,14.4535912971692,13.8149815947039,52.5564423032188,6.56017903563917,18.548306477619,43.8585059188532,18.288395936422,18.2558887849469,22.4202407165502,26.1239053117884,5.38730872199386,0.0000160820618285346,0.0128457070657355,0.000487092501255751,,28.109950790704364,29.0129314723279
1979:Q3,21.9804129460487,33.538592012023,30.2416291629074,43.184920540487,42.2603455466069,31.4817245423078,15.1489255334073,21.7597511674011,28.4041307087708,17.7840096199295,14.9463788679304,14.5546337722035,53.38371874875,6.82997790136807,19.1115126261533,43.8259164260419,18.6798378155501,18.9325658195093,23.0120273719738,26.7719302112115,5.37826786745639,0.0000168401590001109,0.0148835655944832,0.000510232602212904,,28.753827249664337,29.67180821955615
1979:Q4,22.4813740849426,34.31118441934,31.2346259184324,43.7283219279861,42.9152700384429,32.0830340816839,15.6174454325397,22.5482433763936,29.136357042847,19.4051759217618,15.4511936449061,15.358718572667,54.4524477305635,7.08128635089946,19.7553217219808,43.5143023921155,19.1670590788243,19.5837119481196,23.6849288902809,27.3274986443004,6.30192409084782,0.0000176362422129203,0.0173054377770681,0.000532818603005556,,29.45472850704624,30.394788468162712
1980:Q1,23.2144135510675,35.5794176700773,31.9037974512687,44.2603491360068,44.1025978326412,32.5924528290972,16.021273434956,23.5379998221367,29.9624178644228,19.5576564385399,15.7211707362019,16.2482221704529,54.9293914504595,7.14175533032578,20.5508304154445,41.6458427908394,19.8443163510384,19.9848912172557,24.7435857348107,28.1259025490577,7.32744625671979,0.0000181551230590461,0.0202524904701872,0.000542746546755629,,30.11093071630212,31.11489253874625
1980:Q2,24.1453569710691,36.3944634670374,32.7553020515099,44.885714212395,44.1709090228618,33.2329106946165,16.5110323860048,24.329343905027,30.9262119544677,20.2613808087609,16.3511845429803,17.1617688274932,57.2899548072426,7.42701664098645,21.3979730422209,41.3216187024174,20.4837882900572,20.7081298113954,25.2806991129084,28.4506795325722,6.66739948473756,0.0000191504904847838,0.0241986887967241,0.000567491226476092,,30.779689682924804,31.80875934847778
1980:Q3,24.568961518809,37.1607278136659,33.6788732453297,45.5598599590326,44.4479411441818,33.9112272605501,17.0238705686978,25.0734704268132,31.882879498426,21.016487094762,17.0910900231296,18.1170958057427,57.9412947891022,7.76228013879318,22.2026175656861,41.2523180177655,21.1800606108683,21.5324865846725,25.8241764256074,29.3217716915448,6.51492916075058,0.000020343481732333,0.0297148123467634,0.000596747612676726,,31.49146533389715,32.511948940998565
1980:Q4,25.3995588311772,37.8791430905939,35.0834445913163,46.2820955825582,45.01695787649,34.6272146707799,17.5597453841125,25.7851185186058,32.7666695555561,21.6817984603958,17.9393985766961,19.117691003519,58.2159081456633,8.14599215122542,22.878089213782,41.4264098080106,21.924381479921,22.4582833945162,25.9814288440459,30.3556683108685,7.1592906094947,0.0000217638247260288,0.03735590601737,0.000631091773474989,,32.27949091364731,33.288549135979906
1981:Q1,25.7942960984216,38.5157328212642,36.5931571238957,47.2073506156678,45.8720856089599,35.081200992483,18.1097164261796,26.1831499493226,33.7821404292046,22.3832075837645,19.5202343849052,20.3532330951162,59.5988891923469,8.80158582730137,23.7137748336309,42.4353134062258,22.95171383341,23.7036693710942,26.2183017902664,30.9935244146057,7.3295707223602,0.0000241095876884799,0.0475739326740678,0.000683952585433659,,33.10264808483416,34.20602362007803
1981:Q2,26.7847278458644,39.1376947436059,37.5886602053387,47.9608764207649,46.5101352984049,35.9920362393941,18.6953858793781,26.9313330782464,35.256847128425,22.5658785962624,20.3286010165605,21.3550623922495,61.2791869002501,9.19066591541572,24.555257245319,42.8606231169247,23.7158820628362,24.7069293065979,26.5363075368947,31.4462087999536,7.45208443181599,0.00002586998675821,0.0605419588105994,0.000725202882240777,,33.82523948402215,34.971366802290724
1981:Q3,27.338486442224,39.7107260818375,38.3559165740079,48.699151767339,46.9351855676494,37.0590603537389,19.3070525186307,27.7555996251955,36.439058728534,22.9593098980905,20.9944512838789,22.3112526069868,61.4091189405697,9.53864941684234,25.6591888088092,43.30305144995,24.4542688971337,25.6898685661407,27.1750312399934,32.542982387303,7.51970102911003,0.0000276461891318189,0.0763152683004664,0.000767600664014833,,34.58408461658112,35.71405017907943
1981:Q4,28.4082339160473,40.2391335849213,39.4740144095339,49.4222875424219,47.2005891030116,38.2815806385294,19.9442661155455,28.6555302694335,37.33639015924,23.8796269981335,21.5193258853193,23.217534213284,62.728800137431,9.84706872217807,27.1134550280088,43.753681164369,25.1485073707136,26.657511246569,28.0078525774327,32.9655611250013,8.14719744266361,0.0000294243770474044,0.0949585892023002,0.000811068430392509,,35.24571006239452,36.4014565405243
1982:Q1,28.8703633101872,40.5818325670763,40.7634738185377,50.3192937218955,47.3091896641814,40.6622798453721,20.7098642684652,29.8239020138083,38.9579671666719,24.2703679374105,21.5653364525604,23.9011742820231,63.155884458841,9.98876595902738,28.6196203236832,44.5188692178058,25.754922142388,28.0418287779306,28.4436237365129,33.364000225555,8.88690506705677,0.0000309615381273154,0.11652690679076,0.000850435546466293,,35.777169055561664,37.03698249171404
1982:Q2,30.145167734392,41.0675984085799,41.1326372204794,50.9364172709347,47.4418020431382,41.7913720889082,21.3549450170854,30.7924909332151,40.2609934703515,24.9895010905328,21.9492143224132,24.8022142860403,63.745914217253,10.2690798923471,29.9876687787935,44.8603404686942,26.4052199766878,28.7905988419432,28.6432011331097,33.7834931444278,8.36691902272207,0.0000327821401791066,0.140981365921763,0.00089652261224554,,36.30127898068269,37.57845768766064
1982:Q3,30.3081060550587,41.5540053670347,41.8254926324859,51.4645150406093,47.5981889858476,42.6755551850645,21.9842091657097,31.7551761051769,40.9095220887932,25.0435753903323,22.3307940596386,25.74950232988,64.844476549612,10.5590667538007,31.2981850798631,45.0861145102841,27.0564159129368,29.342718349304,29.3107618064857,34.3806033629757,8.618009323512,0.0000346706464493753,0.168289791842522,0.000945805441733708,,36.88138955213415,38.16987728343626
1982:Q4,31.1195650131578,42.040007785448,41.1402216510384,51.9045731065974,47.7190263335498,43.3161066920245,22.5981697557096,32.711989820017,41.0272184782646,25.6499390844193,22.7103465189313,26.7429986932729,65.6395110965992,10.8592807901965,32.2723329391823,45.1924367433416,27.6881077346846,29.6987122194947,30.0366109628643,34.7622545470397,8.87560218734934,0.0000366266137772631,0.198413597570753,0.000998536677792363,,37.29924775151265,38.60032657402788
1983:Q1,31.8100607196212,42.5589450877945,41.4136398472775,51.9620712227963,47.8046558134376,42.7762569260587,23.2538942082284,33.8059065631962,42.6361138441561,25.9098741530696,23.0014901888582,27.9461981539386,65.4863908288639,11.1531225746697,33.2482473505514,44.6500792083005,28.2607809782424,29.0090867516209,30.923982379427,35.2853389358965,9.91830200825955,0.0000377725300015072,0.233784576480991,0.0010271547797529,,37.75322676293672,39.062346568244344
1983:Q2,31.1765956761106,43.0499884066699,41.7045077208892,52.3472783714636,48.0316194668214,43.3084767791255,23.8162699556049,34.7042474159433,43.1764483724835,27.1266739116013,23.4127214474165,28.9409065164301,66.8132652823797,11.4789856924058,33.964689995879,44.7418175476136,28.9093113809212,29.3532374038802,31.9533020051028,35.7613382669206,9.58554104650582,0.0000401808299005856,0.286626727460913,0.00109633630531913,,38.34058560716648,39.67243658571229
1983:Q3,33.623811096403,43.5472339751441,44.7006439305391,52.7638719166007,48.398140953105,43.9733999391733,24.3415588462884,35.5297741160138,43.8454786383132,27.0247470235708,23.8566021543179,29.8891309285348,67.3862273314142,11.8200382331834,34.6452777220366,44.9350317001962,29.5618433887456,29.8763194590202,32.1857271408398,36.6726443317173,9.84318293419551,0.000043088264362985,0.371391535205918,0.00118372686174321,,39.11553195283519,40.42639682326777
1983:Q4,33.5689421017774,44.0476062454756,44.2799394269588,53.211758668733,48.9160880093926,44.7706879520369,24.8298472736801,36.3040378399769,44.6385917381631,27.4767972324391,24.3328141429574,30.7873061451463,67.4223547994232,12.1758793876898,35.0349868441603,45.2288468745548,30.2290631543877,30.5788322116296,32.8896630299254,37.6292134399013,10.2669064615321,0.0000465796718324429,0.502267549931797,0.00129288517198523,,39.72621890748064,41.02394827942383
1984:Q1,34.2802267701279,44.522034177589,44.1984598397772,53.7259040138628,49.5838291753591,46.4579013992888,25.1273094825913,36.8287604407139,45.3700634252091,28.2139618082033,24.9812530703457,31.5723201417824,68.7133162688814,12.6304782337694,35.4860965641834,45.8213575275661,30.9911921376533,31.6668787783874,33.622873982294,38.6373482331918,10.612107440767,0.0000501316063833455,0.707110437427994,0.00140906139416331,,40.5658270675288,41.84237974798195
1984:Q2,34.9879990865381,45.0440012302778,45.9908505814473,54.2221604625121,50.1622459714083,47.215459426547,25.6038309755595,37.5510599223383,45.5808162931172,28.2802914523494,25.4646197506843,32.4425680709883,69.0272607534128,12.9829018253008,35.8946432309648,46.230041647118,31.6503966751663,32.6242339355221,34.22966952482,39.5596735258954,11.6112878652449,0.0000553492548840368,1.0683914367038,0.00158151698641765,,41.24838772690411,42.512505028466705
1984:Q3,34.9618436514701,45.586525104945,46.6705488880221,54.7355299483227,50.6497138990439,47.8025159644934,26.1046458352997,38.2942777560961,46.5022306387803,29.4035055905713,25.9244724125274,33.3396626503675,68.8931868526,13.3200017084354,36.170879206434,46.6543759339781,32.2875173890601,33.6663810942755,35.0118783020698,40.2851065459964,11.7439032972659,0.0000619123191308929,1.68092401074279,0.00180561810476537,,41.832956721315725,43.092285727442516
1984:Q4,35.7836115149312,46.1492322416408,47.3692659064924,55.2659745322359,51.0709069102439,48.2195882399317,26.6293583280663,39.047285556433,46.6341144976395,30.4595992784046,26.3613332925024,34.2605519253745,71.6432687294471,13.6412105851583,36.6238257740377,47.0990047775485,32.9150528922092,34.8182423724876,35.8431397497659,40.7395896173292,11.4473939627708,0.0000701628804685671,2.63769272726586,0.00209693916423058,,42.618107397702936,43.91365985469447
1985:Q1,36.6548254533515,46.7185795736617,47.946024877199,55.8416155194064,51.4262583174386,47.658798275481,27.0226506833346,39.9247906316332,47.5800495689789,30.7628924031471,26.8056967032328,35.3715180065243,71.0920928174738,13.7469477200561,36.9631860427723,47.7019129859697,33.3641801826299,36.0694858814893,36.8321163798491,41.0218922680948,12.7879083572113,0.0000809554206310208,3.98403758694829,0.00253439122415174,,42.94658197987664,44.318117828647395
1985:Q2,36.8828491495673,47.3243571082902,50.2171518843809,56.3948096835588,51.8234671014144,48.0610692315057,27.6562758187715,40.6756501040998,48.3235592808366,31.3006748608451,27.1859853020606,36.2557890968353,71.4928695417495,14.1162785532132,37.4946277376017,48.1248083983374,34.0118912254067,37.3877542319504,37.6683846370197,42.0599143244486,12.4300476447151,0.0000939828834021286,5.5780962278386,0.00301394564350079,,43.73810688101797,45.08843589689106
1985:Q3,37.4691241325067,47.9522107828042,50.370082143004,56.9538469160621,52.2622431070697,48.6168671691004,28.3735147053262,41.3913149805806,49.6899031939575,31.7854081919979,27.5325826117911,37.0793363068754,73.0389360337313,14.5464191388897,38.180922654012,48.511327192682,34.7007830684,38.7914718339402,38.3091588878728,42.1455966039559,12.7902419712758,0.000110321250775841,7.23579955865637,0.00361298803654394,,44.258663221586986,45.65816970127686
1985:Q4,38.7391720931899,48.6060229801699,50.9127391808185,57.5187901941578,52.7350575378365,49.3256773807492,29.1731121941918,42.0718484470651,50.2666949160411,32.4792063828212,27.8458316297599,37.8497339691737,73.9525413157408,15.0367833771685,38.8504622615699,48.8618597498385,35.4306709753099,40.3353623448785,38.9717154082768,42.7631466569166,13.3468235141555,0.000130941451956433,8.77617538729192,0.00436582997803295,,44.92287036349555,46.32668770646069
1986:Q1,39.3530085654988,49.6146604458718,51.5055841023369,58.019878867974,53.2406610116245,50.9445629931925,30.3678805370484,42.4593349774906,50.7443085098959,33.0751975315789,27.9401571469348,38.3527458069938,73.9313825138318,15.6925639982947,39.6598796876331,49.2299411620564,36.3462761404582,41.7302041259985,39.5504797498901,43.4194711313698,14.0182803423988,0.000162093796560288,10.0644289546035,0.0054224405531141,,45.48147243274719,46.8470094640366
1986:Q2,39.6509254446915,50.1774422729645,52.3333383070354,58.6249170956423,53.7249171140878,51.6540983776641,31.20099386718,43.1965807763531,51.2312614987939,34.6771339868015,28.2621665382136,39.0843460384998,74.1074126907236,16.2584183688492,40.4050928212563,49.4812932915454,37.099514819994,43.5140880417737,40.4021326058631,43.8091737150348,13.8417427221549,0.000194273675625691,11.1476887544174,0.00659788105728524,,45.99557740236508,47.36116460047614
1986:Q3,40.0290249569224,50.6227669759764,52.3928439688866,59.2635686897322,54.1878822120055,52.2131311490367,31.9909578807753,44.0256460228084,51.6131732014512,34.3230797141197,28.6253332760558,39.8287881318711,73.7490441730163,16.8404089737175,40.7193180968127,49.6647248292196,37.8355855365011,45.439536582856,41.6956611247668,44.1945987531104,14.9177801001416,0.000232532437414702,12.1117650865411,0.00803025960644488,,46.30679160599499,47.6690533407602
1986:Q4,40.9747403303063,50.9536650691651,52.8110997586006,59.9355751024871,54.6192059233983,52.6220952507781,32.7393252817009,44.9203925991247,52.2521912911825,34.7739439427665,29.0293844243563,40.5866367820646,73.6423384757848,17.4382623669186,40.9260441205682,49.7856187295023,38.540242943496,47.5035462436357,42.4597534225551,44.3989080434912,15.2861814356492,0.000277955414519443,13.0419181412404,0.00977619893769723,,46.64494208815656,48.01250743468857
1987:Q1,40.8048882405916,50.6749694887347,54.1880136113743,60.6246820303204,55.0176630276175,52.186076276488,33.2969566467049,46.2272972227038,52.2888484743483,34.9223818965191,29.6120085876963,41.3122751210602,73.8135820856875,17.9998338810873,40.9280199508879,49.6524307964959,39.1967702775293,50.677060738069,43.2928760411627,45.0709780868487,17.0119550244131,0.000315818740150564,14.0065243495276,0.0115691235982725,,47.159963268709845,48.48048434404476
1987:Q2,41.9713869783827,50.968922469125,54.1285891696203,61.368963407139,55.4987778677529,52.5749184543368,34.0273752399138,47.1455372177675,53.4858915526456,36.059796657975,30.0412748124404,42.1280046255588,74.82369224619,18.6518263510108,41.1100721694824,49.7315785464647,39.8788521915472,52.6204043183063,44.0364528887942,44.947857203915,16.861540607591,0.000384020039671076,14.9926482072481,0.0142362692095532,,47.56212757866887,48.92709651946068
1987:Q3,43.0143901642252,51.3393765528636,56.3350832230868,62.1522581144008,56.0622313931059,53.0921630490987,34.777844178181,48.0232315889158,53.802992756096,36.8025715507873,30.4564235556314,42.9877301330189,75.3409851361288,19.3416311597782,41.2851839001153,49.8354235904494,40.5408366793195,54.3130066090604,44.3098482563525,46.0622897329725,16.7559340242629,0.000475632915966786,15.9783680213098,0.0177259247330355,,48.419652633181876,49.75537152238611
1987:Q4,42.6759374297221,51.7853346292237,56.5195895083753,62.9743513102359,56.6966423112318,53.7375304285727,35.5477249973735,48.8465646466022,54.2874183048953,37.4851615269181,30.8579419919496,43.8928172914496,75.7982190033871,20.0681542862894,41.8121770281916,49.9540220468454,41.2124846135667,55.8064061479974,44.7540412812839,46.9705577396886,18.3342604964779,0.000600055929864579,16.9397781417981,0.0223326084115346,,49.12353264184416,50.45046373029306
1988:Q1,44.3263617505585,52.2187184943469,56.6140549410816,63.8374273762931,57.4047339199279,54.8404080619283,36.259014496871,48.975801788179,54.9262400859284,38.5531714652847,31.020824202527,44.8298812325134,77.5126482292763,20.9699251652439,42.3191413454406,49.6678859067512,41.8825943253287,56.5974230962371,45.1924964146476,47.9047436229917,18.800084451386,0.00061318568178418,17.8724029714935,0.0220364562460243,,50.04719246378677,51.42981756806646
1988:Q2,45.3734378148116,52.8625466397203,58.5833031559983,64.7355176169935,58.1248360970189,55.6094285529103,37.0964375319005,49.9463060600005,55.9049071339499,39.7504469777517,31.4867099058319,45.8192179243525,78.6012874567758,21.7130858819804,43.1445008783724,50.0026904030081,42.5427327154374,57.7868695025949,46.1233628531519,48.8206410564834,19.2298090462888,0.000879677268420017,18.7902873484833,0.0314531253833741,,50.99585284500241,52.38212413966709
1988:Q3,45.6508496061418,53.6281728709561,60.6973989302207,65.6708191641249,58.8558453529157,56.3745902117471,37.9828081035904,51.1183428594191,56.6373253775226,40.5487405912355,32.0301626860731,46.8516645460091,79.9290220759556,22.4370662427316,44.037370595789,50.5274647785129,43.2123057748218,58.8678719819037,47.0346417780609,49.7779853632791,21.5874971060169,0.00140884870766002,19.7431705386179,0.0503309482086852,,51.974918866296306,53.37262141828698
1988:Q4,47.6551314205959,54.5123412972451,62.2507771539794,66.6431285930023,59.5865640697856,57.136026801178,38.9179448258754,52.4919121864347,57.8886347959014,41.3582254294304,32.6514875353647,47.9283811370807,79.6165467436181,23.1439064998417,45.320513122503,51.2464323067007,43.8759360555302,59.8660908150505,48.2718940755083,50.6435514349879,21.5592726372374,0.00251892209360727,20.7723573748907,0.0902935056523349,,52.749707919268495,54.12665613328727
1989:Q1,49.3692465715928,55.6691119158911,63.2371003850233,67.6529436890902,60.3160290766482,58.1892561787714,39.8374550947673,54.8566293220295,58.6863569912055,42.530521877291,33.718814151391,49.1656751825281,82.0980834384941,23.5592570214411,46.7276044247289,52.445098358722,44.5175594441364,60.8635176073639,49.439486120788,51.6651018957159,21.6218972347641,0.0077521782760463,21.9098532162494,0.292812702489053,,53.91419657021943,55.373328124602075
1989:Q2,50.8038982913527,56.7363421525641,65.0953088748648,68.6985132941343,61.1705462721555,58.8254983537356,40.8950813775676,56.3174175918464,59.2387713499603,43.8724405912023,34.3507565805403,50.275945473208,82.89722160728,24.3370381539472,48.0378652023225,53.4211669905353,45.199084560105,61.7255372549508,50.1350051958082,52.093454492571,22.1525189336027,0.0145268867496191,23.1154283845612,0.544733284594895,,54.6651584171251,56.144416454822704
1989:Q3,50.3373204910633,57.8669452893317,64.1670763160604,69.7798649980452,62.1483156807482,59.3402174231203,42.0275685318167,57.6466637461604,60.9273617143546,45.8650265110276,34.9126910343463,51.3765396683471,83.8385319710495,25.1995834787719,49.5087274098108,54.4657054830022,45.9048258148448,62.4779832792201,51.4728019318347,52.629490181611,24.7093956537686,0.0255570101355878,24.3534755280985,0.938591878336916,,55.48857714391209,57.00804118087227
1989:Q4,53.341757131358,59.063071720178,64.8749862423762,70.89652032935,63.2659067636132,59.7335918703354,43.2355969781613,58.8432948939244,62.0762922159978,46.2377473506469,35.4038345789635,52.4657746845724,86.3663756585255,26.1444277435983,50.7587405177825,55.5784337412411,46.6184888426949,63.0074256270229,52.1675391127942,53.3756044688995,24.8256048941914,0.0422119950980782,25.5843783061589,1.49785507198869,,56.57186014962669,58.13829064019218
1990:Q1,54.1745839289233,60.6038039305316,66.5600510286645,72.1744201434554,64.5204993527081,59.4643785908878,44.7758051903242,59.6134775572245,63.3899878385184,48.3958627604662,35.6586924062542,53.4034950279946,87.2497532875344,26.9948794003067,52.2555701443609,57.5882643360209,47.3328307662078,63.53813005432,53.7880901541557,54.1310209901927,24.9765311439137,0.0677928288919735,26.7890990225355,2.12258483388998,,57.60283094275805,59.31594697745387
1990:Q2,54.3837114042469,61.807017567447,64.640647554949,73.3097317249552,65.6824666272314,59.8326951236934,46.0359164410922,60.6962002234773,63.645266985047,48.8445858531433,36.0729762071933,54.5381892533757,88.9578174471534,28.1839704559474,53.6248609899611,58.4961772033777,48.0651787853489,63.958260548949,56.0992667666222,54.8882605139022,25.1657659239245,0.0973177195560256,28.0377748651711,2.95145657102095,,58.4187080238644,60.1688460729785
1990:Q3,54.5883514317146,62.950941174334,66.3966137822596,74.4279666574704,66.7555105163724,60.2963012940932,47.2702180383205,61.7623161508393,64.7895278794802,50.3763565432539,36.4808727213178,55.7300796041719,90.8439200233974,29.5356893186018,55.2228619969073,59.1335295138694,48.8082785430839,64.2679937040391,57.3486923720946,55.4385729951468,27.7070456582983,0.129328257249762,29.4138246938797,3.86598821204413,,59.4381982953141,61.23532371991381
