column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,croatia,israel,slovenia,column_z,aggregate_2005_fixed_weights,aggregate_dynamic_weights
1977:Q3,9.87575272820234,24.404696747127,18.2951424197271,46.5994029817934,60.8875731258389,20.8943333443449,14.1698656234228,15.0866011839522,15.8729548588543,7.12566727055856,5.50738544661207,8.43671529594443,64.6402398401065,15.5560889583215,13.5107392024893,31.7720263324014,16.6145475668781,8.64953781621605,20.8962093621813,21.4275041404872,3.47663736538384,0.00000949347565686342,0.00548161156474126,0.000195635976203472,,26.748457241392213,27.94539096119736
1977:Q4,10.0261926421186,25.4938462040728,19.1837533661655,46.6349710295976,62.1489398659058,22.0867344219527,14.1270039136086,15.155002934287,16.3774366926301,7.38803117035459,5.78082800719067,8.64920017744438,65.4063957361758,16.6126268773705,13.8967603225517,31.9018847506538,16.9791683683375,8.62449749251075,21.5850856150278,22.2904908941475,3.50044995007825,0.00000991634937325808,0.00607941955766189,0.000203640319257694,,27.446649134044225,28.62540622102643
1978:Q1,10.2234620243138,26.1330829379742,19.4581946434418,47.0119164830166,63.5109475567726,22.8350368941073,15.4315057457007,15.4185749818361,16.76361737283,7.65068192504635,6.06160473400333,8.89591821323863,66.155896069287,17.5680822052064,14.0844714597184,32.2914600054107,17.0057881118666,8.61898203997557,22.2082611625117,22.9566960324554,3.53616882711986,0.0000102311454703468,0.00654943916177597,0.000210360392165692,,28.08891244978036,29.2671744659363
1978:Q2,10.3819622655713,26.8617990257005,19.9084104887121,47.8269032560157,64.8463728694178,23.5497347885189,16.8980049728284,15.6192423250435,17.2133769770934,7.95664865304879,6.39300393025472,9.17686938856834,67.0886075949366,18.8630458283577,14.4186140188459,34.6289115339525,16.9476592141442,8.70258881269145,22.8370132587488,23.8403649901368,3.54807511946707,0.000010651704509557,0.00758054721997158,0.000219650181437703,,28.90923050250955,30.07712472179801
1978:Q3,10.6254057491818,27.6392177031378,20.3728717403133,48.8643151076344,66.1784929838319,24.2310866412943,17.1739650881077,15.5994934745216,17.6862765588641,8.42384426218648,6.75698880296783,9.56256480297405,68.1379080612923,20.3999608890807,14.7555457479254,32.5944629813328,17.3894814969105,8.78721772525498,23.4624877243669,24.5375287148086,3.6195128735503,0.0000111377867182969,0.00822535536967209,0.000230967518083426,,29.578842075867307,30.730792708941614
1978:Q4,10.8029233345501,28.2697798062016,20.5899870615714,49.8895601916426,67.5292004562299,24.6029643371026,16.8011845135758,15.7442735698893,18.2683053021262,9.06909772255614,7.15355935235111,9.77096007305243,69.3704197201864,22.1085593155006,15.0952666469474,32.1616015871584,17.5635860701681,8.88339422830456,24.0999788003924,25.2325611823603,3.75048208936955,0.0000116750850873631,0.00976173437909667,0.000244492341051919,,30.276001061676787,31.41104898171573
1979:Q1,11.0308795443097,28.9535137505197,21.0125718657378,50.8690713536842,68.9376186713089,25.1902734036775,16.6374062617447,16.0377099114365,18.7071664325044,9.67126412188513,7.77580482239746,9.70333965013066,70.6862091938706,24.4583153623173,15.4342902534845,31.2958787988096,17.6192125811266,9.02249243654723,24.842466495389,26.3635622412284,3.83382613579998,0.0000122833948198263,0.0117872293183034,0.000261336037969723,,31.173092338960057,32.33373814820904
1979:Q2,11.2170044369758,29.5955186650676,21.8430384506501,51.7517259561779,70.1389964149426,26.1224745978396,17.6462010630692,16.2486504622594,19.3422758251806,10.3348267205478,8.16031102680016,10.0366101123032,72.4183877415055,26.2800805835023,15.7809840773633,31.8585986112363,17.7779307975997,9.17212383653604,25.3311517418175,27.1901709593871,3.96479535161924,0.0000128881435104672,0.0155356406199593,0.000277783398770974,,32.07861778617253,33.218079922845476
1979:Q3,12.0557484191954,30.0830897033938,22.8279355536558,53.0617387261399,71.1531932761632,26.6145186163098,17.4085051395502,16.6029990988194,20.0694495413901,11.0064869130489,8.50016720949107,10.6720559098291,74.5336442371751,28.1608951499929,16.1318616561564,31.4690233564794,17.9650609731244,9.28124563485992,25.730371110732,27.7454630432646,4.13148344448011,0.0000135011663865187,0.0199905536200827,0.000294504784246281,,32.885508538907956,34.01819758193718
1979:Q4,12.8198761075617,30.4456005555838,23.8611320573247,54.456536714376,71.9582225998587,26.7200021132376,17.4566367317187,17.0700416802926,20.9935813691055,11.8126189317363,8.79537337041072,11.3276326635782,76.8321119253829,30.0069862990337,16.4869229898718,30.2137253133736,18.295903158801,9.38500665277944,26.04289103919,28.3505745404234,4.28626524499377,0.0000140943940594993,0.0252518430332946,0.000311208528648151,,33.73090192480578,34.85029585817898
1980:Q1,13.6431865912467,30.6496980667161,24.986158485272,56.1192144266135,72.470268663097,26.228253118381,17.8560877568317,17.8339285287949,22.4859902605651,12.4390604140411,8.78672526618171,12.0738514628161,79.4636908727513,31.7923971133161,16.9765617732946,29.4778609432771,18.8052570223876,9.56319636683385,26.1492137060589,28.8473170988571,4.45295333785464,0.0000145929399146172,0.0297273172700708,0.000326355154301303,,34.59800563634247,35.79660196150188
1980:Q2,14.3151982803171,30.2643802494704,26.3568422462281,57.0743719097385,73.3491867075599,25.2120810655984,18.2642492311692,18.4712695908201,23.3370543304534,12.8308418619584,9.09631308194484,12.9107123296108,82.0286475682877,33.5574557392318,17.2878331389099,29.564433222112,19.5195843624254,9.90071266623489,26.2537316913131,29.2582396504475,4.75061064653476,0.0000153153077219173,0.0358096748492276,0.000346814095202164,,35.41278256553742,36.61889893852063
1980:Q3,14.7476967190075,29.7201894228653,27.6288806736745,58.1648895255832,74.5254826351647,25.7407050622844,20.4655214918747,19.099123416379,24.0911266902251,13.2000512458565,9.46493257434171,13.6142600986729,84.7101932045302,35.4296464708532,17.551130781502,27.9628460636667,20.030364568665,10.2369061791583,26.3293117371472,30.0952576502707,5.19114346338135,0.0000162187649795322,0.0417613076600309,0.000371983202710748,,36.46338372218301,37.65354688750156
1980:Q4,14.9311586213309,29.0914155283781,29.7524876321419,59.0944803102844,76.009502522073,25.921100427678,21.7157738223986,19.5825234360528,24.8800827789032,13.3157788118294,9.89258374341004,15.0803154090916,87.1752165223183,37.2936639581382,17.7664547010845,27.4866985300748,20.6917708930237,10.550041961412,26.3426078685082,30.2311911462203,5.67930144961675,0.0000173233163635813,0.0518373694214504,0.000403252593413905,,37.25857571167534,38.50033240145269
1981:Q1,16.151731612373,28.6528318266688,33.5289566063806,61.0171427382686,77.9032340287696,25.7490860896105,21.1281516532241,20.4490815144441,25.5688247311698,13.5178401041376,10.6939548745223,17.6224155180346,89.4736842105261,40.1250224919352,18.0146908259734,27.2702678329876,21.1021656116397,10.9593423328864,26.0488775904474,30.4050739077823,6.16745943585215,0.0000187319178773377,0.0644632080970168,0.000444765567426239,,38.194929378210446,39.62939923023167
1981:Q2,16.6416771290578,28.4015067497342,36.7638475364628,62.876570893248,79.4212918834999,24.4998666710003,21.9811760009615,21.100628168855,26.0935818210619,13.7643421983828,11.1137940816139,19.0905907577423,91.7388407728179,41.5060802805826,18.1017129281913,26.4478311840562,21.5441694568409,11.940761391116,25.9734207901654,30.9749054975148,6.69133629912917,0.0000201305694212967,0.0814907243140615,0.000483307784671757,,39.15205386577341,40.627176201144955
1981:Q3,16.3863945740668,28.0702173533261,40.6915749363305,64.0781382322262,80.6637781182037,23.7146721117132,23.2107667582553,21.8879713507302,26.5335166033864,13.8273864900026,11.4667896499494,19.7983783966454,93.9706862091937,42.6040045266905,18.1084069360538,25.5821083957074,21.9741942318181,12.8528244504058,25.9820880720103,31.4371773062365,7.22711945475339,0.0000215934244545807,0.100083074561669,0.000520944426814168,,39.99478945851854,41.496552837577724
1981:Q4,17.1123994057091,27.8464161581369,39.1713029869763,65.12221140123,81.6736768667838,24.2834554349899,23.8459511300105,22.6965757752992,27.0344600596932,13.6528687186293,11.7529415797563,20.6415990287804,96.0359760159891,43.224354381085,18.0347728495453,23.7208044007575,22.3665019476395,13.8833374287946,26.0576942564796,31.4945512305954,7.66765227159997,0.0000232042721965373,0.123754505981316,0.000558261177491584,,40.40638831301339,41.96430112389863
1982:Q1,16.9839565417976,27.3828628292686,38.4725964529528,66.1083796971673,82.469282144285,24.0723893963785,21.6396270510483,24.0269770652374,27.3088966805699,13.495028898904,11.805976918592,21.3962974956852,97.9846768820784,41.1642382038092,17.5628452952878,22.7685093335738,23.0167190525657,15.0267271173902,26.2181937215566,31.9974433791591,7.9772158726273,0.0000250506723813846,0.155740775314735,0.000593366913631544,,40.77848806763237,42.618766857807444
1982:Q2,17.4125048040883,27.2173190656618,37.7676681591577,66.2113312834543,83.0575654211808,24.0642826941779,19.3322666069502,24.9785095934741,27.6106112519758,13.9572737466228,12.0249507529621,22.0624738371716,99.7501665556294,41.8386463008414,17.4557411694676,22.8983677518261,23.6201317698235,16.3365806706631,26.2411399007185,32.2393622603894,8.23915430426581,0.0000268657563455009,0.190618009462942,0.000634228343998267,,41.15599173695391,43.02902458643035
1982:Q3,17.2002214795193,27.3724606180249,36.1422734085756,66.5095468671408,83.4389057513021,23.5955391041728,18.7699156437317,25.8901814048393,27.8951953330612,14.1469339267967,12.2435901304493,22.7321198456765,101.3491005996,43.2256079988096,17.395495098705,23.4610875642528,24.0810511328863,16.7159607239011,26.2792883341943,31.9324818794866,8.4653738588627,0.0000286849250340603,0.233717254126739,0.000679441239146158,,41.30409598175761,43.22289979952057
1982:Q4,17.1812069709552,27.2448860361517,33.9074682591685,67.1200320617336,83.6068676416715,24.2834554636897,16.8831160408437,27.1727289646258,28.320528901603,14.4582292179191,12.4618950508849,23.0372683116403,102.78147901399,45.1585188704236,17.3821070829795,22.5520786364866,24.3269316749963,17.0710034807451,26.3328583113822,32.3800548410732,8.7034997058068,0.0000304731964479854,0.285820923860467,0.000726812225611195,,41.651989284838066,43.545400733305534
1983:Q1,17.5798969984493,27.0390175392955,34.1421266209782,67.8062375521678,83.5426853769017,26.3479802343583,18.1378205133565,28.940101470516,28.7915890641134,15.0781708889877,12.7210156810239,22.8491306928839,104.030646235842,50.159106927902,17.4072096124651,22.5520786364866,25.209202684584,17.2621747070827,26.1299870234445,32.9551742273931,9.21547027673661,0.0000321045725486821,0.34411762490079,0.000773559894148123,,42.3571634875863,44.16921635362792
1983:Q2,18.203274055986,26.8896873281724,34.5421451330993,68.6851960523613,83.3737069940748,29.4076850816921,17.4534869169782,30.1278778069972,29.059255577412,15.4696143425272,12.9221916205071,23.0508283676832,105.163224516988,52.0249233265431,17.4908847107459,23.67751826134,25.3965692430332,17.6399451367746,26.1473859787846,33.2705168850291,9.78697230940245,0.0000340989654422021,0.438180066586542,0.00083255046765044,,42.78513333572176,44.571021826250295
1983:Q3,18.1909789086541,26.7649725661,35.1782422159267,69.9578567160045,83.0749064354038,29.9116466788017,16.4348307725817,31.3797443812826,29.2938546423485,15.9295502530042,13.1065730360759,23.5135727933679,106.129247168554,53.4969166262627,17.624764867996,24.067093516097,25.4856655623444,18.0846609959492,26.2781906689928,33.5278071854562,10.2751302956378,0.0000363464017781517,0.552784271688658,0.000902407942390049,,43.1202347213915,44.888990185202786
1983:Q4,18.7627197747931,26.7476703264595,35.0774759861566,71.0328923192172,82.6228419312372,30.953560313461,15.5512289925178,32.6434245669694,29.669344098964,16.1796051819282,13.2741599278287,23.8693967623436,107.061958694203,54.4045923761266,17.8088500842217,23.0282261700784,25.4826571280634,18.6567459840052,26.5504250218952,33.7703267463739,10.8585386206509,0.000038520941493269,0.791991705374843,0.000978473898907978,,43.375186289203214,45.132676248995026
1984:Q1,19.580736176832,26.8979738709506,34.6360873256435,72.1664917625742,81.9769613947766,32.6955857033278,16.8870896532855,33.7099995648145,30.0210262011524,16.5209353658675,13.4583980045852,24.2102920850774,107.911392405063,53.8114763279177,18.1498261097016,22.8983677518261,26.7365031156813,19.2635862690936,26.9224783350813,34.2936901506248,11.1085707599422,0.0000400484189619748,1.21940359185141,0.00105232060838752,,43.77419257204544,45.494211085892175
1984:Q2,20.1211310819918,27.092648205409,35.4504674657323,73.0874739557318,81.3926842083723,33.0884848533619,17.5453948767028,34.2216277314104,30.2211061776531,16.9012741997788,13.5790175650369,24.5362587272949,108.744170552964,53.9936034454025,18.3916471437417,23.1580845883307,27.9276280654018,19.9633339634671,27.1539128276948,34.6905121601631,11.0847581752477,0.0000433296047916247,1.96173170662639,0.00116568567450942,,44.149740879379,45.85429161720458
1984:Q3,21.0615661564528,27.1964465970392,35.4075937340611,73.6991711634292,80.8255742855657,33.5661737140038,19.629699978489,34.7720474188392,30.3953959657943,17.3419946263923,13.669464318009,24.8994157991931,109.560293137907,54.2648366923879,18.64099893662,23.6342321219226,29.7342269264059,20.5305040877151,27.4068905311222,35.0021899440854,10.9537889594285,0.0000481973394896205,2.96219113947491,0.00132020618888868,,44.53199418080882,46.21939684007711
1984:Q4,20.9145556860998,27.2201256089022,34.4926889847533,74.3231160442491,80.245327519538,35.2670603638541,19.7468488574894,35.2079275717306,30.7338495292703,17.7306850416258,13.7297382633805,25.0912868942586,110.293137908061,54.3847209042244,18.8978814883334,22.984940030661,31.4794399578704,21.0839028776809,27.7572400510346,35.342313625484,10.632319066054,0.0000551204237382116,4.61314414352592,0.00152949635593252,,44.76696399491855,46.443049157881966
1985:Q1,22.0524281871363,27.2496094715761,34.4142534792253,75.680014810903,79.6107062509697,36.6476146558031,20.2506132665356,35.8982318589997,30.9884786920195,17.9645167812906,13.6338804727545,25.038905258174,110.942704863424,54.3712831653623,19.0012202347358,22.7252231941563,32.6451115906054,21.7653507173632,27.8937868209844,35.8485608478385,10.3227554650266,0.0000656152329345403,6.09091775567069,0.00182782337275684,,45.10133608721026,46.89529986796108
1985:Q2,22.2317872428526,27.4384131381104,35.2836740467807,76.2073899530988,79.1818957178785,37.9963033360415,20.3680952990182,36.5344901714416,31.1847941692954,18.4626399807429,13.68419237481,25.2426143147224,111.575616255829,54.1814039821267,19.3375941298161,23.4178014248354,33.1463413242442,22.6753035013282,28.1418729164213,36.3322923494723,10.1322547874714,0.0000766621083498452,9.24047788403338,0.00216138784573613,,45.47902470708713,47.25917705604398
1985:Q3,22.6202134266709,27.8000440882173,35.7065979118667,77.1302596550032,78.9288822843795,40.8353452470903,20.266392626918,36.9567246093834,31.389830567559,18.6256826975813,13.7547150411434,25.629447311111,112.15856095936,54.074877398103,19.7459286094288,23.4610875642528,35.4192901732856,23.567560900905,28.4474113474084,36.888362600169,9.97747298695773,0.0000889844651566681,12.9165118504132,0.00255159310123591,,45.88322543670028,47.65605255947537
1985:Q4,23.1825322214042,28.0465413854756,36.5229324869487,78.2370686159397,78.8573047214132,42.0569487464961,22.0960594362832,37.6898610363798,31.8124713788279,19.4135717453574,13.8454484717908,25.9909278347284,112.758161225849,53.8111350699235,20.2262236735794,23.2013707277482,38.6486283831922,24.2796594535978,28.9256543462268,37.3613801545183,9.95366040226332,0.000102488354692815,14.3898429260174,0.00301915799197234,,46.38812318516057,48.16231963023941
1986:Q1,23.5526124732543,28.2672246093127,37.2861049437913,79.8982895663995,79.0134186633446,44.4324626345297,22.2469597916948,38.5227398100242,32.2162078954278,20.0580783090756,14.1116165903776,26.3791749955961,113.307794803464,52.4442690050573,21.0322937869836,23.5043737036703,42.6001684497582,24.7109766035388,28.9788321222172,38.0842279602111,9.84650377113848,0.000115446881147534,13.4522102576966,0.00357550452496022,,46.90151150119172,48.733937021746
1986:Q2,24.3900020546752,28.6684156937724,38.7237568561091,80.4958610751093,78.9997191009757,44.2103608931729,18.3752317420817,38.700208338032,32.5454934112857,20.813318020149,14.1806819795833,26.7941887662395,114.007328447701,51.6856310865385,21.5549842342647,24.1969519343493,44.9117428173453,25.1363146628547,29.4538976118637,38.820883736465,9.6679093859304,0.000136263265329191,13.7506745097771,0.00428190602860462,,47.31523699899548,49.16053845860537
1986:Q3,24.6097141730798,29.2685516274505,40.0474567546642,81.5760066851343,78.8572127178323,43.218777180095,17.1201456573984,39.1672892839801,32.9049040745189,21.4410022208477,14.2078685630328,27.3310236314193,114.623584277148,51.3514932051112,22.0481094801362,24.9761024438632,47.3063590116748,25.7056489034286,30.1800437942545,39.3994211410761,9.60837792419438,0.000166013675023779,13.7542276573103,0.00517014466080994,,47.746045194409305,49.59906722770199
1986:Q4,24.8160308463092,29.7806676153505,41.5795981453665,82.7658314086127,78.5783433416012,44.0937858943994,16.6419371491021,40.0352732727766,33.5306885661471,22.2678462480304,14.1931763404849,27.6094616795674,115.889407061958,51.1174640716432,22.5116695245904,24.5432410496888,48.5377236827183,26.2052039215208,31.1962307615223,40.0726972267234,9.6679093859304,0.000207748037815551,14.8379371457826,0.00625939274018768,,48.329128444957334,50.1868421314736
1987:Q1,25.1384589073129,30.2072799647024,43.3018550575584,84.2911287946682,78.1011237744889,41.1587149490769,17.0907675776077,40.7365358216974,34.1391347759798,23.1957705328512,13.8003564893445,27.4964266240295,117.355096602265,50.8228563471249,22.5628507930984,24.759671746776,47.5450477561462,27.6323918642764,32.3149039644785,40.8737625486723,10.0131918639993,0.000268563300583243,15.1221888153092,0.00754643253494298,,48.97652429008831,50.84875974847358
1987:Q2,25.3656099625604,30.4926678430526,46.3231789284013,86.0811472924815,77.9510006868333,40.7274839327663,18.1963040928162,41.1037429923886,34.7146038788134,24.0805156053205,13.8364061852685,27.9044415229913,120.086608927381,50.681891031194,23.1204058646211,25.6253945351249,50.6388834490473,29.1030760741275,33.108733050418,41.4362100787399,10.4299120961515,0.00034884279900537,15.8434774268006,0.00939329768236789,,49.856927219023085,51.76783553680727
1987:Q3,25.8681710386816,30.8386641534453,48.3276508156151,87.935875480446,78.061581132085,40.5970791370725,19.1604018115066,42.3595426520721,35.3489788184778,24.8927555228913,13.9650766056325,28.7004300995741,124.933377748167,51.6633532497916,23.8015211646307,25.8851113716295,50.0586253265823,30.5325445398306,34.0619067562066,41.8989596777613,10.810913451262,0.000456789497656058,16.4297464970632,0.0119124688427693,,50.96529268560714,52.94899770936089
1987:Q4,27.0466848414556,31.2663289672071,49.1439885103548,90.0601026532025,78.4191765473678,40.4193038040002,20.3718811340428,44.2432879260844,36.3188190987233,26.6118410089522,14.1863677503019,29.5041744031067,127.431712191871,54.2822076012523,24.6061966931056,25.53882225629,50.6913544116095,31.9009321013681,35.6916784302765,42.2417519285391,11.3109777298446,0.000590054156297849,16.9946966878495,0.0146903863315597,,51.88390916434366,53.88485509092899
1988:Q1,28.3505971263321,31.8644084998286,49.2478959907963,93.5838440506531,79.0508333907997,40.95908356174,21.7622941631806,45.8915601433481,37.4877322163375,28.0486237767061,14.7358926930516,30.6192476896445,128.064623584277,56.6757995849551,25.5853348014861,25.4089638380377,52.1256252981214,32.7408334685936,37.2678867892035,42.9017301917583,11.7276979619968,0.000718395150937729,17.3316711225241,0.016346957219819,,52.736822666980174,54.94962837005374
1988:Q2,29.8255052925037,32.6696278943007,51.5050051026757,97.3098405126731,79.6959917906041,40.4898227818727,22.9723015530593,48.7103536568563,38.3795302989085,29.5778108529873,15.0481800559166,31.2115748856371,129.363757495003,59.5763768555466,26.6167698463038,26.7075480205609,51.2460857549856,33.790330886643,38.868324029562,43.6914959232171,11.9777301012881,0.00101055454305448,17.6965484035878,0.0229382044249342,,53.790166132696605,55.982474513378705
1988:Q3,32.7197343574716,33.3602227044881,54.0529638516908,101.402139986252,80.3976482030905,41.3916421548523,23.8411294905232,51.7097982280529,39.2839479577261,32.9719240533713,15.3588429126276,30.3765936902122,130.496335776149,61.7026696188745,27.7514041789983,27.3568401118225,51.6020089288407,34.0231351763812,40.9667589711634,44.127812129859,12.4301692104819,0.00157731215427799,18.3726445557989,0.0381902284354426,,54.7419838757686,56.917466018897656
1988:Q4,35.9692972932735,34.1224137034669,55.4948307886424,106.308940743591,81.1918228296941,41.9371653537873,24.9455999145888,56.3331661721312,40.5361358046485,35.3794653825847,15.6678812632732,32.5666283804091,132.2618254497,61.8642371244247,28.9892377995964,26.9672648570655,51.4693985485171,34.190550099687,42.6285069967147,44.6127115379895,12.8587957349813,0.00276760399912014,20.4653231081132,0.0786510464894146,,55.815547440908105,58.07337310033428
1989:Q1,38.9645914714588,35.3500688682702,57.8052027959402,109.467082813754,82.1383664540293,41.5181548734994,26.9181411091135,59.4225613296624,42.1417083260825,36.5142896648322,15.7964202901263,38.3140205201801,134.427048634243,64.3493699220781,30.7082032352307,27.1404094147353,50.7738049845761,34.976281058409,44.8183285261876,45.1373968294985,13.251703382439,0.00582815605638414,21.18434599924,0.230185529284374,,57.20851187507817,59.73148488334421
1989:Q2,39.5814935606636,36.5338109224282,62.594998066489,112.019365889042,82.8439827283611,41.2420319024214,28.3099654975484,62.881859153209,43.129115768782,37.633790403644,16.1737595564295,41.0370795766761,137.125249833444,69.233958310054,32.0012624206978,28.3957074578411,48.9319449000784,35.4094171768925,46.9016710575817,45.6875571005481,13.8708305844937,0.0107878996961454,23.3038537653372,0.490507980562618,,58.58310524905772,61.129128129737516
1989:Q3,39.7111289863557,37.5809342743853,62.1735043809703,113.603988558851,83.3478514073141,40.59707900584,29.6365826635201,64.4881085198457,44.0081998788512,38.292175843798,16.6210242444608,41.1355737907286,140.006662225183,69.5373460947509,33.2463478831245,29.2181441067724,46.9484155253562,36.0964326289097,48.4580800245574,46.6446273607376,14.3708948630763,0.0188529618783377,25.031655038899,0.878449172464967,,59.56848481213803,62.147551013188924
1989:Q4,39.7335337388885,38.8246115200568,62.7490663097389,114.629170366253,83.6366009942638,40.2195784867692,30.4469270215244,64.7180377317554,45.182791828041,38.0131679987313,17.1382143545537,43.592120731861,144.33710859427,70.4263806164037,34.4434596225448,28.8285688520155,46.5236065443894,36.6905216994173,49.5614661266028,47.1105840258898,14.6804584641036,0.0328572731007512,27.6931128899188,1.42056845610256,,60.607315615786064,63.29901633261442
1990:Q1,40.081876168546,39.9877957621253,64.4523343851721,114.255442945202,83.6323591860228,38.3643928489521,32.4492400226823,64.6594152863556,46.4119881718543,37.554307041089,18.1855070054483,48.3603705004201,150.383077948034,74.3571994266081,35.7257805036861,28.3957074578411,46.1047812363164,37.4054136373523,51.8051468868765,47.3788326924441,15.3114919585055,0.0591657106905882,28.7233546520733,2.0563903570748,,62.04159169400183,65.33462171655047
1990:Q2,40.2783521570089,40.5472880883695,65.8726890492667,112.989951018144,83.9734082690751,38.1942261304617,32.9991795043562,65.2105935517278,47.1303094599052,37.042426644137,18.6584771103831,50.6431051254956,155.812791472351,79.5522840029558,36.7736716511721,29.6942916403643,45.4379026060359,37.8542374755515,52.8971588503006,47.5021548337224,16.0139632069906,0.0964151811538502,31.3901783400594,2.93159303103441,,63.20971261772151,66.59568328777041
1990:Q3,40.1306150802887,41.1571453000184,62.9606684127863,111.939611084138,84.5815371239311,37.3794586684712,33.6514637357504,63.8156123916103,47.7006772168643,37.0603866541249,19.0173017879909,50.6894554966924,162.025316455696,81.4875450233202,37.7203159297287,29.2181441067724,44.597295462299,38.1616312648502,53.6132265472936,47.7763316194367,16.3949645621011,0.145274373781827,34.9906586232448,4.00663752009348,,64.14696450441933,67.6570251892748
